"R0",1
"R1",0
"R2",1
"R3",0
"R4",0
"R5",0
"R6",0
"S0",0
"S1",1
"S2",0
"S3",1
"S4",0
"S5",1
"S6",0
"S7",1
"S8",1
"S9",0
"S10",1
"S11",1
"S12",1
